name,operation,key,value
shingakunet.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
georgebrown.ic,InsertOrIgnore,account_id.icp,af694931622afbf597d1bb58407d0aa2d3f220650ad84d145e1ab348e318ca8f
beibei829nr.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
eurocubesrl.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
weatherzone.ic,InsertOrIgnore,account_id.icp,4b676cf62dca61c4d7ca3f92fd556196e5fe4e05bc52202fd6d51cb97366faa5
beibei870nr.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
literacynet.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
check-my-ip.ic,InsertOrIgnore,account_id.icp,cba9d59d37d2418b9fbad1533089c75cf2179c3cc7a3af0d6728a0c92f71d512
opencontent.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
craigmurray.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
callutheran.ic,InsertOrIgnore,account_id.icp,6c282de69eb855538b9e58fa6df1ce5b340f7bd4944e7e0e496a730c5d36c235
hararonline.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
tribuneazad.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
robertreich.ic,InsertOrIgnore,account_id.icp,a4903b071f29d2003c3dff43b770196e8d6da2db4cc115a5110e44b2114e2bce
rawtherapee.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
alpinestars.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
techlicious.ic,InsertOrIgnore,account_id.icp,a89c06819e189af54c67752e4009b9252adbd3bd222c475b2eab5f2b2429fd18
mathrubhumi.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
disneyonice.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
silverstone.ic,InsertOrIgnore,account_id.icp,09b7acc52408ac5c1d4e5308c56221d47d1a7723bc6dd78f0d7ee7c3583d3970
luxurydaily.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
beewarriors.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
bucadibeppo.ic,InsertOrIgnore,account_id.icp,669cad56d8b40ae470a983e28e3bac3f48d811c10e7d5d29a1c77aaa3b315394
scotch-soda.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
boiseweekly.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
yihua-valve.ic,InsertOrIgnore,account_id.icp,648a51c9a3cf81ba8375a4ebd3021058687127a6ea70882e092faef226c71e97
newsshopper.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
fourwheeler.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
sgmjournals.ic,InsertOrIgnore,account_id.icp,3574c11922c32b08de47f9c73c6079f4ac8d714a3f7aff0cf6dfbacec9afe698
kinohooutyx.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
zenithmedia.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
buchkatalog.ic,InsertOrIgnore,account_id.icp,4ab6538c72e6c9ab4aa6c9b4e95c184027d3cb45264956252345d612911e7e7f
quebec-cite.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
u-bordeaux2.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
carabinieri.ic,InsertOrIgnore,account_id.icp,72568cf73fbc007eb1717ed5b2e3e93843f65975f5d7bd455c8757e9b6ca5fe7
congramarie.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
liagriffith.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
tacomaworld.ic,InsertOrIgnore,account_id.icp,096b77a24d4fdf92ee7d5664b6d91d622cdb0f5e1c48798dbab679266ddff359
csswizardry.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
e-marketing.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
audiomusica.ic,InsertOrIgnore,account_id.icp,5687fd470a7a76bde294ca8ec1f7faa2157d4f3a585c223fe34933a950c9b1a7
thecinemaru.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
hauserwirth.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
senrun-mall.ic,InsertOrIgnore,account_id.icp,1731d20c69f6372620d9f2e0b20342137e37e069c7d2aeeaabf38f7d35a5a099
teawithdidi.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
sferagamera.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
microgaming.ic,InsertOrIgnore,account_id.icp,d3858652b147263e4e6f13990ab201f16c51a13ba85412dde427e7f22e4e33d0
beibei849nr.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
jikexueyuan.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
releasewire.ic,InsertOrIgnore,account_id.icp,c15bde64078355e416f73e4ae4954530b7804a3a05e601d995017ea7a7ac0a39
underscores.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
beibei861nr.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
beibei851nr.ic,InsertOrIgnore,account_id.icp,63a70985c6d6b244eb66c9c8623f4d76562f32c7c2ddf4452461641f31081a3a
beibei885nr.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
beastieboys.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
beagleforum.ic,InsertOrIgnore,account_id.icp,37b34228f04bbad030bc991170a35430a02f49b08c5d2f64c2c67ce717fb9bb8
webmproject.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
dialogshell.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
amplethemes.ic,InsertOrIgnore,account_id.icp,b18d1b48464ea8b085538d0a386edb4fba9c716bc381b577b284f1fc58806a0c
thomaschina.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
pebblebeach.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
china-qiche.ic,InsertOrIgnore,account_id.icp,792bec033367b9d9af66874ddcfdbc27af98a45e37820db0ad825508f588d55d
viennahouse.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
semantic-ui.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
mediotiempo.ic,InsertOrIgnore,account_id.icp,b617404ecca0591b507654e76e933dbc9fed2fc6e4623c372c87d7315db70e13
nationalmap.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
squawalpine.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
kaosenlared.ic,InsertOrIgnore,account_id.icp,4266be6330c19911cf32d641061e6cf581d1e37e1c4a9774840c7b31ce48c174
anipardakht.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
sproutvideo.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
emulation64.ic,InsertOrIgnore,account_id.icp,cd92047671ff776aa0ba7d0507ce83d2ae1f14fb956af30ebe01c25b474f708c
franchising.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
foerderland.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
steamcharts.ic,InsertOrIgnore,account_id.icp,d4a6a65272cf00a572c17dca5b30c111299a169bae4a355e1881dfe80f544d1d
airforcemag.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
pentrugatit.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
private-eye.ic,InsertOrIgnore,account_id.icp,0f38a940c5354b2020211b39de5ed0be732a1846d53447e0ac2f0ea6836e3089
telesputnik.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
deltadental.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
laptoppcapk.ic,InsertOrIgnore,account_id.icp,6e2d32b1a50961b68544e4af7b34272c8cb9a68fa7166027459e2711ec2fba0d
johnrampton.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
mh-hannover.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
billoreilly.ic,InsertOrIgnore,account_id.icp,094e71aff712db3a9b55ea98b9f108157df9f95476b4cdc770e9e4dac66c904a
evrodveri42.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
univ-lemans.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
baselinemag.ic,InsertOrIgnore,account_id.icp,74bcc5dcde288da680b33b0b6a456558ba0aff51176ea554b177aaa2f125dba0
getskeleton.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
bet-at-home.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
turismoroma.ic,InsertOrIgnore,account_id.icp,880b91e301f18a8e875f100f5b92dae6d3b39a8c83045c5d13d94ed1f06c013e
perkinswill.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
esajournals.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
thefullwiki.ic,InsertOrIgnore,account_id.icp,ea93f35847ff2d5ee0c9394ebc32ae591580be4c043ac6fb331901183af3e647
charterboat.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
farecompare.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
dgkantravel.ic,InsertOrIgnore,account_id.icp,63daaaab97f18d5bc29daf711dc771cd744e0f06e4e18e2b60b9e27730e726f6
happyvalley.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
wafflehouse.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
mississauga.ic,InsertOrIgnore,account_id.icp,336b9f33534682402cb56288c289f7d13a627a00bad5e770776e7d652c3da704
bibleserver.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
ac-toulouse.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
psnprofiles.ic,InsertOrIgnore,account_id.icp,41a2188b2e291de7450e7594e54f8b19a5aad6ebcb1534732282b368dc3861de
fashion-era.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
talkpoverty.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
davemedical.ic,InsertOrIgnore,account_id.icp,e4ccf0dce03278a0fea6ceef0f87b69e775b0e514396ddd7f316004de6d4c3b3
shelterness.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
macaronikid.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
gencdergisi.ic,InsertOrIgnore,account_id.icp,8c1273f30133bd61b93edb612604cab7a11eb3591dc44bc9c4f6b2e6312350a7
digital-web.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
belgianrail.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
millercoors.ic,InsertOrIgnore,account_id.icp,56740f0a13ba780014da2850bc1c9a96526ecb31ed8722733567f8e5581e18d5
artistecard.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
kingcitools.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
vancitybuzz.ic,InsertOrIgnore,account_id.icp,5fb321bd131cbb654b19b56417dbfc66d63cd9150dcceea6a6958f2c60fc0fea
timberlands.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
joomlashack.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
worldscinet.ic,InsertOrIgnore,account_id.icp,c2ba3504e5f7cc6dbeeb761b8fb4526fb635e6cc89005b865981e39f1980d4f7
cybersource.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
citibikenyc.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
pcauthority.ic,InsertOrIgnore,account_id.icp,2f7299aaa0524d064401fc9ac5f768d72e179ff2a6d2bef78dce815ad7e0e844
kurdistan24.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
worldhealth.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
arts-people.ic,InsertOrIgnore,account_id.icp,2bf615f050474c766c6cf5bf4cb8c98abb9a3f6720a8a1ec97ef23289a77804f
icleanbench.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
alilahotels.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
warnermusic.ic,InsertOrIgnore,account_id.icp,8b9f249f30fb1408d162a0146f742f20b94edb04f294f968e44580e1f1f9ea49
kongyaji001.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
onenewspage.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
crowdsignal.ic,InsertOrIgnore,account_id.icp,c655e66f13518a42c15239c2dd763d234883945247e0f692415db204a032907c
viagrapfhze.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
craftgossip.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
hankookilbo.ic,InsertOrIgnore,account_id.icp,b57ceaa2f310416669c6047ecef14c54519a21dca3c829ab0d5ded3414c7fc43
deliaonline.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
opencompute.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
realfarmacy.ic,InsertOrIgnore,account_id.icp,af380ca1a2874603ebc5c7d47296dfdc8feed97954e31555a49c4cce40bbbd3d
megacurioso.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
hankyu-dept.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
museenkoeln.ic,InsertOrIgnore,account_id.icp,7dbd545edeecd604c7baf73ffab2a9a02d9ef896ab050fcc5e760d28d971b49e
rosettacode.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
hyperionics.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
healthncure.ic,InsertOrIgnore,account_id.icp,d11ac7e8001fcb43bfb80bfb2fbeb026a3b11bf491cd21265aec84a4afe94ed1
forumgoal88.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
outer-court.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
nomnompaleo.ic,InsertOrIgnore,account_id.icp,98053eeee3b2f29a006bf497219dcc10df052056032b95c5563b9eff28ce1d8a
housetohome.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
kopp-verlag.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
sdjingxiang.ic,InsertOrIgnore,account_id.icp,366cb8775f7318d87fdd403a1bcc763c7ab67f16c9c8b857862572ff919cd5e9
spywareinfo.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
classiccars.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
redditmedia.ic,InsertOrIgnore,account_id.icp,7732334efc5754f64febac962e0e83818742fbf3f80a6a1d3b18ee40e27228cc
prettybride.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
temple-news.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
hksunbright.ic,InsertOrIgnore,account_id.icp,13811911e0e70d05402b9cf56eb3fd6ca4a2c5ab4a5983b389473a0be0b19d71
tmrjournals.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
consultancy.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
phonandroid.ic,InsertOrIgnore,account_id.icp,3fcd4f8c83dbe66b7169760f8d715cfe6a7531222f7eb2cb9e29dbaa2fa09b7a
cafedelites.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
atelierlune.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
sunsonchina.ic,InsertOrIgnore,account_id.icp,4b2be0ef25463db1272b8be987b7f941f7e89489e5f3a3bbd1851d967cf7235b
diflucan365.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
mustafaayaz.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
geteducated.ic,InsertOrIgnore,account_id.icp,9a2a55f5c421f73b2fb858fdf763fb0a6484486b9bd314e5c3f76deab7381a2d
dogeynation.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
yahooligans.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
xatakamovil.ic,InsertOrIgnore,account_id.icp,b41b5901f3a84f32736aa9b66646b9df19ed669be0fac4e0804a5da164ecb2e9
tszhongtian.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
slowfoodusa.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
citizendium.ic,InsertOrIgnore,account_id.icp,4369a5bb3d0a2d774a47f5003a05a5fe9fb484a48d559de08458bad780bfab0d
fanyuanwang.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
freebiesbug.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
perkinscoie.ic,InsertOrIgnore,account_id.icp,9c10c09e94864f3f83d49d5fd0a1d8dd3e4867a92f6512aa53cc27ac76065270
newlaunches.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
cunjinpaint.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
